RowID,MobID,MobName,Level,Exp,AI,Money1,Money2,QuestItemID,HP,SP,MP,Dex,Wis,Luc,Day,Size,Attrib,Defense,Magic,ResistState1,ResistState2,ResistState3,ResistState4,ResistState5,ResistState6,ResistState7,ResistState8,ResistState9,ResistState10,ResistState11,ResistState12,ResistState13,ResistState14,ResistState15,ResistSkill1,ResistSkill2,ResistSkill3,ResistSkill4,ResistSkill5,ResistSkill6,NormalTime,NormalStep,ChaseTime,ChaseStep,ChaseRange,AttackType1,AttackTime1,Attackrange1,Attack1,Attackplus1,Attackattrib1,Attackspecial1,Attackok1,Attacktype2,Attacktime2,Attackrange2,Attack2,Attackplus2,Attackattrib2,Attackspecial2,Attackok2,Attacktype3,Attacktime3,Attackrange3,Attack3,Attackplus3,Attackattrib3,Attackspecial3,Attackok3
2787,2786,?? ???2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,2787,?? ???2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,2788,?? ???2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,2789,Calm Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,4,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,8,0,1,364,2500,18,2235,257,8,0,1,0,0,0,8000,0,1,2,0
2791,2790,Breeze Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,4,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,8,0,1,362,2500,18,2235,257,8,0,1,0,0,0,8000,0,1,2,0
2792,2791,Gust Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,4,2,4,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,8,0,1,363,2500,18,2347,268,8,0,1,0,0,0,8000,0,1,2,0
2793,2792,Whirlwind Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,4,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,8,0,1,302,2500,18,2347,268,8,0,1,0,0,0,8000,0,1,2,0
2794,2793,Tornado Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,4,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,8,0,1,360,2500,18,2486,299,8,0,1,0,0,0,8000,0,1,2,0
2795,2794,?? ???2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,2795,?? ???2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,2796,?? ???2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,2797,?? ???2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,2798,Dew Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,2,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,6,0,1,364,2500,18,2235,257,6,0,1,0,0,0,8000,0,2,2,0
2800,2799,Shower Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,2,2,2,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,6,0,1,362,2500,18,2235,257,6,0,1,0,0,0,8000,0,2,2,0
2801,2800,Rapid Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,2,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,6,0,1,363,2500,18,2347,268,6,0,1,0,0,0,8000,0,2,2,0
2802,2801,Lake Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,2,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,6,0,1,302,2500,18,2347,268,6,0,1,0,0,0,8000,0,2,2,0
2803,2802,Marsh Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,2,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,6,0,1,358,2500,18,2486,299,6,0,1,0,0,0,8000,0,2,2,0
2804,2803,Secreta,83,0,1,5165,10625,0,3954460,4000,4000,1360,680,1000,3,2,2,6000,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,4000,8,1800,13,18,0,2800,2,7000,725,6,0,1,317,2800,18,7000,725,0,0,1,318,0,0,16000,0,0,2,1
2805,2804,?? ???2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,2805,?? ???2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,2806,?? ???2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,2807,Dew Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,2,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,6,0,1,364,2500,18,2235,257,6,0,1,0,0,0,8000,0,1,2,0
2809,2808,Shower Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,2,2,2,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,6,0,1,362,2500,18,2235,257,6,0,1,0,0,0,8000,0,1,2,0
2810,2809,Rapid Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,2,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,6,0,1,363,2500,18,2347,268,6,0,1,0,0,0,8000,0,1,2,0
2811,2810,Lake Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,2,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,6,0,1,302,2500,18,2347,268,6,0,1,0,0,0,8000,0,1,2,0
2812,2811,Marsh Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,2,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,6,0,1,358,2500,18,2486,299,6,0,1,0,0,0,8000,0,1,2,0
2813,2812,?? ???2812,0,0,0,0,0,0,3954460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,2813,?? ???2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2814,?? ???2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,2815,?? ???2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,2816,Sand Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,3,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,7,0,1,364,2500,18,2235,257,7,0,1,0,0,0,8000,0,2,2,0
2818,2817,Gravel Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,3,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,7,0,1,362,2500,18,2235,257,7,0,1,0,0,0,8000,0,2,2,0
2819,2818,Rock Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,4,2,3,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,7,0,1,363,2500,18,2347,268,7,0,1,0,0,0,8000,0,2,2,0
2820,2819,Granite Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,3,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2800,2,2401,277,7,0,1,302,2800,18,2401,277,7,0,1,0,0,0,8000,0,2,2,0
2821,2820,Metal Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,3,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,7,0,1,359,2500,18,2486,299,7,0,1,0,0,0,8000,0,2,2,0
2822,2821,Dentatus,83,0,1,5165,10625,0,3954460,4000,4000,1360,680,1000,3,2,3,6000,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,4000,8,1800,13,18,0,2800,2,7000,725,0,0,1,319,2800,18,7000,725,0,0,1,310,0,0,16000,0,0,2,1
2823,2822,?? ???2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,2823,?? ???2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,2824,?? ???2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,2825,Sand Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,3,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,7,0,1,364,2500,18,2235,257,7,0,1,0,0,0,8000,0,1,2,0
2827,2826,Gravel Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,3,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,7,0,1,362,2500,18,2235,257,7,0,1,0,0,0,8000,0,1,2,0
2828,2827,Rock Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,4,2,3,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,7,0,1,363,2500,18,2347,268,7,0,1,0,0,0,8000,0,1,2,0
2829,2828,Granite Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,3,2,3,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2800,2,2401,277,7,0,1,302,2800,18,2401,277,7,0,1,0,0,0,8000,0,1,2,0
2830,2829,Metal Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,3,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,7,0,1,359,2500,18,2486,299,7,0,1,0,0,0,8000,0,1,2,0
2831,2830,?? ???2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,2831,?? ???2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,2832,?? ???2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,2833,?? ???2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,2834,Spark Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,1,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,5,0,1,364,2500,18,2235,257,5,0,1,0,0,0,8000,0,2,2,0
2836,2835,Flame Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,3,2,1,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,5,0,1,362,2500,18,2235,257,5,0,1,0,0,0,8000,0,2,2,0
2837,2836,Heatwave Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,2,2,1,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,5,0,1,363,2500,18,2347,268,5,0,1,0,0,0,8000,0,2,2,0
2838,2837,Fire Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,2,2,1,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,5,0,1,302,2500,18,2347,268,5,0,1,0,0,0,8000,0,2,2,0
2839,2838,Lava Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,1,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,5,0,1,357,2500,18,2486,299,5,0,1,0,0,0,8000,0,2,2,0
2840,2839,Lumen,83,0,1,5165,10625,0,3954460,4000,4000,1360,680,1000,3,2,1,6000,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,4000,8,1800,13,18,0,2800,2,7000,725,0,0,1,315,2800,18,7000,725,0,0,1,303,0,0,16000,0,0,2,1
2841,2840,?? ???2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,2841,?? ???2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,2842,?? ???2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,2843,Spark Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,4,2,1,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,5,0,1,364,2500,18,2235,257,5,0,1,0,0,0,8000,0,1,2,0
2845,2844,Flame Guardian,69,0,1,4757,10129,0,72700,2300,2300,235,235,245,3,2,1,470,470,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2235,257,5,0,1,362,2500,18,2235,257,5,0,1,0,0,0,8000,0,1,2,0
2846,2845,Heatwave Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,2,2,1,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,5,0,1,363,2500,18,2347,268,5,0,1,0,0,0,8000,0,1,2,0
2847,2846,Fire Guardian,70,0,1,4859,10253,0,77611,2400,2400,245,245,260,2,2,1,475,475,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2347,268,5,0,1,302,2500,18,2347,268,5,0,1,0,0,0,8000,0,1,2,0
2848,2847,Lava Guardian,71,0,1,4961,10377,0,79354,2500,2500,255,255,270,2,2,1,485,485,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,13,18,0,2500,2,2486,299,5,0,1,357,2500,18,2486,299,5,0,1,0,0,0,8000,0,1,2,0
2849,2848,?? ???2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,2849,?? ???2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,2850,?? ???2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,2851,?? ???2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,2852,Renovatio Relic,70,0,3,0,0,0,88841,20,20,0,500,50,0,5,0,540,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,841,254,0,0,1,275,2400,15,0,0,0,0,1,0,2500,0,27000,1,0,3,0
2854,2853,Cruor Relic,70,0,3,0,0,0,88841,20,20,0,500,50,0,5,0,540,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,841,254,0,0,1,275,2400,15,0,0,0,0,1,0,2500,0,27000,1,0,3,0
2855,2854,Animus Relic,70,0,3,0,0,0,88841,20,20,0,500,50,0,5,0,540,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,841,254,0,0,1,275,2400,15,0,0,0,0,1,0,2500,0,27000,1,0,3,0
2856,2855,?? ???2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2856,Renovatio Ides,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,1,3,0
2858,2857,Cruor Ides,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,1,3,0
2859,2858,Animus Ides,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,1,3,0
2860,2859,?? ???2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,2860,Renovatio Altar,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,2,3,0
2862,2861,Cruor Altar,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,2,3,0
2863,2862,Animus Altar,72,0,3,0,0,0,280000,20,20,0,500,61,0,5,0,572,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,118,180,182,183,184,0,0,0,0,30,361,0,0,1148,388,0,0,1,275,2400,15,1040,420,0,0,1,0,2500,0,10008,1,2,3,0
2864,2863,?? ???2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,2864,Deep Desert Relic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,2865,Deep Desert Ides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,2866,Deep Desert Altar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,2867,?? ???2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,2868,?? ???2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,2869,?? ???2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,2870,?? ???2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,2871,?? ???2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,2872,?? ???2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,2873,?? ???2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
